"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Seth DeValve","CLV","16","TE","53","33","1","395","0","1","0","4","62.3","9.17","7.45","11.97","5.15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","62","0.12","1.88"
"Tyler Higbee","LA","16","TE","42","25","0","295","0","1","0","2","59.5","10.62","7.02","11.8","3.32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","48","0.07","1.92"
"Nick Vannett","SEA","15","TE","15","12","0","124","0","1","0","3","80","7.4","8.27","10.33","3.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.4","0.09","2.03"
"Austin Hooper","ATL","16","TE","62","49","2","526","1","3","1","6","79","6.66","8.48","10.73","5.45","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","95.1","0.12","1.94"
"Hunter Henry","LAC","14","TE","60","45","0","579","0","4","0","3","75","10.07","9.65","12.87","4.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","104.4","0.17","2.32"
"Ross Travis","IND","15","TE","16","7","0","76","0","0","0","1","43.8","12.69","4.75","10.86","4.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","11.1","0.1","1.59"
"Will Tye","NYJ","3","TE","6","4","0","38","0","0","0","1","66.7","3.67","6.33","9.5","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.06","1.45"
"Matt Lengel","CLV","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Matt LaCosse","DEN","5","TE","1","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ben Koyack","JAX","16","TE","5","5","0","38","0","0","0","0","100","4.8","7.6","7.6","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","6.3","0.02","1.26"
"Neal Sterling","NYJ","10","TE","12","6","0","82","0","0","0","1","50","8.42","6.83","13.67","7.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.2","0.11","1.87"
"A.J. Derby","MIA","11","TE","39","21","0","244","0","2","0","2","53.8","9.69","6.26","11.62","4.24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","46.9","0.14","2.23"
"James O'Shaughnessy","JAX","16","TE","21","14","0","149","0","1","0","1","66.7","6.52","7.1","10.64","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.9","0.12","1.99"
"Jesse James","PIT","16","TE","61","43","0","372","0","3","0","2","70.5","7.26","6.1","8.65","4.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","76.7","0.08","1.78"
"MyCole Pruitt","HST","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vince Mayle","BLT","8","TE","1","0","0","0","0","0","0","0","0","7","0","0","0","","","","","","","","","","","","2","0","2","0","1","0","1","3.5","0","0","0","","","","","","","","","0","0","6.2","0.27","3.1"
"Tyler Kroft","CIN","16","TE","59","42","1","404","0","7","0","4","71.2","8.05","6.85","9.62","4.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","103.4","0.13","2.46"
"Clive Walford","OAK","13","TE","13","9","0","80","0","0","0","0","69.2","10.77","6.15","8.89","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.5","0.1","1.39"
"Cameron Brate","TB","16","TE","73","48","0","591","0","6","0","3","65.8","10.01","8.1","12.31","3.27","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","119.1","0.2","2.48"
"Trey Burton","PHI","15","TE","30","23","0","248","0","5","0","1","76.7","10.1","8.27","10.78","1.48","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","66.3","0.22","2.88"
"Logan Thomas","BUF","12","TE","9","7","0","67","0","1","0","0","77.8","7.67","7.44","9.57","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.2","0.11","2.31"
"Richard Rodgers","GB","15","TE","17","12","0","160","0","1","0","2","70.6","6.71","9.41","13.33","7.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","28","0.09","2.33"
"C.J. Fiedorowicz","HST","5","TE","21","14","0","127","0","0","0","2","66.7","9.24","6.05","9.07","2.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.7","0.09","1.41"
"Troy Niklas","ARZ","15","TE","20","11","0","132","0","1","0","1","55","8.7","6.6","12","5.09","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.7","0.06","2.25"
"Austin Seferian-Jenkins","NYJ","13","TE","71","50","0","357","0","3","0","2","70.4","7.3","5.03","7.14","2.24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","78.7","0.12","1.57"
"Ifeanyi Momah","ARZ","9","TE","2","1","1","46","0","0","0","1","50","15.5","23","46","24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.11","5.1"
"Darren Fells","DET","16","TE","23","17","0","177","0","3","0","1","73.9","5.91","7.7","10.41","7.12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","44.2","0.08","2.6"
"Demetrius Harris","KC","16","TE","34","18","1","224","0","1","0","7","52.9","8.29","6.59","12.44","7.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.4","0.08","2.08"
"Jack Doyle","IND","15","TE","102","80","0","690","1","4","0","4","78.4","5.29","6.76","8.63","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","2","133","0.15","1.66"
"MarQueis Gray","MIA","16","TE","3","1","0","10","0","0","0","1","33.3","4","3.33","10","9","","","","","","","","","","","","5","0","14","0","0","0","2.8","1.8","0","0","0","","","","","","","","","0","0","2.9","0.02","0.48"
"Josh Hill","NO","16","TE","22","16","0","125","0","1","0","0","72.7","5.14","5.68","7.81","5.44","","","","","","","","","","","","1","0","-8","0","0","0","-8","2","0","0","2","","","","","","","","","0","0","25.7","0.04","1.51"
"Luke Willson","SEA","16","TE","20","15","0","153","0","4","0","2","75","7.35","7.65","10.2","6.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","46.8","0.12","3.12"
"Dion Sims","CHI","14","TE","27","15","0","180","0","1","0","3","55.6","9.07","6.67","12","4.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","31.5","0.05","2.1"
"Jordan Reed","WAS","6","TE","33","27","0","211","0","2","0","1","81.8","5.91","6.39","7.81","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","46.6","0.2","1.73"
"Gavin Escobar","BLT","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Eifert","CIN","2","TE","5","4","0","46","0","0","0","0","80","10.4","9.2","11.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.06","1.65"
"Phillip Supernaw","TEN","14","TE","6","4","0","39","0","1","0","0","66.7","7.83","6.5","9.75","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.9","0.06","2.98"
"Garrett Celek","SF","16","TE","30","21","3","336","0","4","1","2","70","8.93","11.2","16","8.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","68.1","0.12","3.24"
"Rhett Ellison","NYG","16","TE","28","24","0","235","0","2","0","1","85.7","5.07","8.39","9.79","5.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","47.5","0.09","1.98"
"Charles Clay","BUF","13","TE","72","49","1","558","1","2","0","7","68.1","7.25","7.75","11.39","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","92.3","0.16","1.88"
"Lee Smith","OAK","16","TE","11","8","0","76","0","0","0","0","72.7","4.64","6.91","9.5","4.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.03","1.45"
"Luke Stocker","TEN","12","TE","5","4","0","30","0","1","0","0","80","2.8","6","7.5","5.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11","0.06","2.75"
"Lance Kendricks","GB","16","TE","28","18","1","203","0","1","0","4","64.3","7.89","7.25","11.28","4.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","35.3","0.08","1.96"
"Kyle Rudolph","MIN","16","TE","76","57","0","532","0","8","0","1","75","8.09","7","9.33","4.04","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","129.7","0.14","2.28"
"Logan Paulsen","SF","14","TE","2","0","0","0","0","0","0","0","0","11","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ed Dickson","CAR","16","TE","44","30","2","437","1","1","0","2","68.2","10.2","9.93","14.57","6.47","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","64.7","0.07","2.16"
"Rob Gronkowski","NE","14","TE","100","69","2","1084","3","8","1","5","69","11.94","10.84","15.71","4.99","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","1","1","190.9","0.21","2.77"
"John Phillips","NO","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brent Celek","PHI","16","TE","23","13","0","130","0","1","0","1","56.5","5.61","5.65","10","7.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.5","0.05","1.96"
"Anthony Fasano","MIA","16","TE","15","12","0","107","0","1","0","0","80","7.53","7.13","8.92","3.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","22.7","0.04","1.89"
"Benjamin Watson","BLT","16","TE","77","61","0","522","0","4","0","3","79.2","5.36","6.78","8.56","4.21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","106.7","0.15","1.75"
"Jason Witten","DAL","16","TE","81","63","0","560","0","5","0","2","77.8","7.95","6.91","8.89","1.52","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","117.5","0.11","1.87"
